Topic,Title,Summary,URL,Revision ID
Technology,Quantum technology,"Quantum technology is an emerging field of physics and engineering, encompassing technologies that rely on the properties of quantum mechanics, especially quantum entanglement, quantum superposition, and quantum tunneling. Quantum computing, sensors, cryptography, simulation, measurement, and imaging are all examples of emerging quantum technologies. The development of quantum technology also heavily impacts established fields such as space exploration.",https://en.wikipedia.org/wiki/Quantum_technology,1168650440
Technology,List of hypothetical technologies,"Hypothetical technologies are technologies that do not exist yet, but that could exist in the future. They are distinct from emerging technologies, which have achieved some developmental success. Emerging technologies as of 2018 include 3-D metal printing and artificial embryos. Many hypothetical technologies have been the subject of science fiction.
The criteria for this list are that the technology:

Must not exist yet
If the technology does not have an existing article (i.e. it is ""redlinked""), a reference must be provided for it",https://en.wikipedia.org/wiki/List_of_hypothetical_technologies,1176688073
Technology,MareNostrum,"MareNostrum (Catalan: [ˌmaɾəˈnɔstɾum], Spanish: [ˌmaɾeˈnostɾun]) is the main supercomputer in the Barcelona Supercomputing Center. It is the most powerful supercomputer in Spain, one of thirteen supercomputers in the Spanish Supercomputing Network and one of the seven supercomputers of the European infrastructure PRACE (Partnership for Advanced Computing in Europe).
MareNostrum runs SUSE Linux 11 SP3. It occupies 180 m² (less than half a basketball court).
The supercomputer is used in human genome research, protein research, astrophysical simulations, weather forecasting, geological or geophysical modeling, and the design of new drugs. It was booted up for the first time on 12 April 2005, and is available to the national and international scientific community.Mare Nostrum (""our sea"") was the Roman name for the Mediterranean Sea. The supercomputer is housed in the deconsecrated Chapel Torre Girona at the Polytechnic University of Catalonia, Barcelona, Spain.",https://en.wikipedia.org/wiki/MareNostrum,1159355023
Technology,Competition,"Competition is a rivalry where two or more parties strive for a common goal which cannot be shared: where one's gain is the other's loss (an example of which is a zero-sum game). Competition can arise between entities such as organisms, individuals, economic and social groups, etc. The rivalry can be over attainment of any exclusive goal, including recognition.
Competition occurs in nature, between living organisms which co-exist in the same environment. Animals compete over water supplies, food, mates, and other biological resources. Humans usually compete for food and mates, though when these needs are met deep rivalries often arise over the pursuit of wealth, power, prestige, and fame when in a static, repetitive, or unchanging environment. Competition is a major tenet of market economies and business, often associated with business competition as companies are in competition with at least one other firm over the same group of customers. Competition inside a company is usually stimulated with the larger purpose of meeting and reaching higher quality of services or improved products that the company may produce or develop.
Competition is often considered to be the opposite of cooperation; however, in the real world, mixtures of cooperation and competition are the norm. In economies, as the philosopher R. G. Collingwood argued ""the presence of these two opposites together is essential to an economic system. The parties to an economic action co-operate in competing, like two chess players"". Optimal strategies to achieve goals are studied in the branch of mathematics known as game theory.
Competition has been studied in several fields, including psychology, sociology and anthropology. Social psychologists, for instance, study the nature of competition. They investigate the natural urge of competition and its circumstances. They also study group dynamics, to detect how competition emerges and what its effects are. Sociologists, meanwhile, study the effects of competition on society as a whole. Additionally, anthropologists study the history and prehistory of competition in various cultures. They also investigate how competition manifested itself in various cultural settings in the past, and how competition has developed over time.",https://en.wikipedia.org/wiki/Competition,1173291557
Technology,Gartner hype cycle,"The Gartner hype cycle is a graphical presentation developed, used and branded by the American research, advisory and information technology firm Gartner to represent the maturity, adoption, and social application of specific technologies. The hype cycle claims to provide a graphical and conceptual presentation of the maturity of emerging technologies through five phases.The model has been criticized on various grounds, including not being scientifically accurate and the use of subjective terminology.",https://en.wikipedia.org/wiki/Gartner_hype_cycle,1174373996
Technology,National University of Computer and Emerging Sciences,"The National University of Computer and Emerging Sciences (NUCES) (Urdu: قومی جامعہ برائے کمپیوٹر و علومِ ظہوری سائنس), also known as Foundation for Advancement of Science and Technology (FAST), is a private research university with multiple campuses in different cities of Pakistan.",https://en.wikipedia.org/wiki/National_University_of_Computer_and_Emerging_Sciences,1172778652
Technology,Assistive technology,"Assistive technology (AT) is a term for assistive, adaptive, and rehabilitative devices for people with disabilities and the elderly. Disabled people often have difficulty performing activities of daily living (ADLs) independently, or even with assistance. ADLs are self-care activities that include toileting, mobility (ambulation), eating, bathing, dressing, grooming, and personal device care. Assistive technology can ameliorate the effects of disabilities that limit the ability to perform ADLs. Assistive technology promotes greater independence by enabling people to perform tasks they were formerly unable to accomplish, or had great difficulty accomplishing, by providing enhancements to, or changing methods of interacting with, the technology needed to accomplish such tasks. For example, wheelchairs provide independent mobility for those who cannot walk, while assistive eating devices can enable people who cannot feed themselves to do so. Due to assistive technology, disabled people have an opportunity of a more positive and easygoing lifestyle, with an increase in ""social participation,"" ""security and control,"" and a greater chance to ""reduce institutional costs without significantly increasing household expenses."" In schools, assistive technology can be critical in allowing students with disabilities access the general education curriculum. Students who experience challenges writing or keyboarding, for example, can use voice recognition software instead. Assistive technologies assist people who are recovering from strokes and people who have abstained injuries that effect their daily tasks.

",https://en.wikipedia.org/wiki/Assistive_technology,1163049097
Technology,James Hughes (sociologist),"James J. Hughes (born May 27, 1961) is an American sociologist and bioethicist. He is the Executive Director of the Institute for Ethics and Emerging Technologies and is the associate provost for institutional research, assessment, and planning at UMass Boston. He is the author of Citizen Cyborg: Why Democratic Societies Must Respond to the Redesigned Human of the Future and is currently writing a book about moral bioenhancement tentatively titled Cyborg Buddha: Using Neurotechnology to Become Better People.",https://en.wikipedia.org/wiki/James_Hughes_(sociologist),1168660677
Technology,Solar energy,"Solar energy is radiant light and heat from the Sun that is harnessed using a range of technologies such as solar power to generate electricity, solar thermal energy (including solar water heating), and solar architecture. It is an essential source of renewable energy, and its technologies are broadly characterized as either passive solar or active solar depending on how they capture and distribute solar energy or convert it into solar power. Active solar techniques include the use of photovoltaic systems, concentrated solar power, and solar water heating to harness the energy. Passive solar techniques include orienting a building to the Sun, selecting materials with favorable thermal mass or light-dispersing properties, and designing spaces that naturally circulate air.
In 2011, the International Energy Agency said that ""the development of affordable, inexhaustible and clean solar energy technologies will have huge longer-term benefits. It will increase countries' energy security through reliance on an indigenous, inexhaustible, and mostly import-independent resource, enhance sustainability, reduce pollution, lower the costs of mitigating global warming .... these advantages are global"".",https://en.wikipedia.org/wiki/Solar_energy,1175854186
Technology,Food engineering,"Food engineering is a scientific, academic, and professional field that interprets and applies principles of engineering, science, and mathematics to food manufacturing and operations, including the processing, production, handling, storage, conservation, control, packaging and distribution of food products. Given its reliance on food science and broader engineering disciplines such as electrical, mechanical, civil, chemical, industrial and agricultural engineering, food engineering is considered a multidisciplinary and narrow field.Due to the complex nature of food materials, food engineering also combines the study of more specific chemical and physical concepts such as biochemistry, microbiology, food chemistry, thermodynamics, transport phenomena, rheology, and heat transfer. Food engineers apply this knowledge to the cost-effective design, production, and commercialization of sustainable, safe, nutritious, healthy, appealing, affordable and high-quality ingredients and foods, as well as to the development of food systems, machinery, and instrumentation.",https://en.wikipedia.org/wiki/Food_engineering,1173577995
Technology,Renewable energy,"Renewable energy is energy from renewable resources that are naturally replenished on a human timescale. Renewable resources include sunlight, wind, the movement of water, and geothermal heat. Although most renewable energy sources are sustainable, some are not. For example, some biomass sources are considered unsustainable at current rates of exploitation. Renewable energy is often used for electricity generation, heating and cooling. Renewable energy projects are typically large-scale, but they are also suited to rural and remote areas and developing countries, where energy is often crucial in human development. Renewable energy is often deployed together with further electrification, which has several benefits: electricity can move heat or objects efficiently, and is clean at the point of consumption.From 2011 to 2021, renewable energy grew from 20% to 28% of global electricity supply. Use of fossil energy shrank from 68% to 62%, and nuclear from 12% to 10%. The share of hydropower decreased from 16% to 15% while power from sun and wind increased from 2% to 10%. Biomass and geothermal energy grew from 2% to 3%. There are 3,146 gigawatts installed in 135 countries, while 156 countries have laws regulating the renewable energy sector.  In 2021, China accounted for almost half of the global increase in renewable electricity.Globally there are over 10 million jobs associated with the renewable energy industries, with solar photovoltaics being the largest renewable employer. Renewable energy systems are rapidly becoming more efficient and cheaper and their share of total energy consumption is increasing, with a large majority of worldwide newly installed electricity capacity being renewable. In most countries, photovoltaic solar or onshore wind are the cheapest new-build electricity.Many nations around the world already have renewable energy contributing more than 20% of their total energy supply, with some generating over half their electricity from renewables. A few countries generate all their electricity using renewable energy. National renewable energy markets are projected to continue to grow strongly in the 2020s and beyond. According to the IEA, to achieve net zero emissions by 2050, 90% of global electricity generation will need to be produced from renewable sources. Some studies have shown that a global transition to 100% renewable energy across all sectors – power, heat, transport and industry – is feasible and economically viable. Renewable energy resources exist over wide geographical areas, in contrast to fossil fuels, which are concentrated in a limited number of countries. Deployment of renewable energy and energy efficiency technologies is resulting in significant energy security, climate change mitigation, and economic benefits. However renewables are being hindered by hundreds of billions of dollars of fossil fuel subsidies. In international public opinion surveys there is strong support for renewables such as solar power and wind power. In 2022 the International Energy Agency asked countries to solve policy, regulatory, permitting and financing obstacles to adding more renewables, to have a better chance of reaching net zero carbon emissions by 2050.",https://en.wikipedia.org/wiki/Renewable_energy,1176296149
Technology,Emtech,"The EmTech (short for ""Emerging Technologies"") conference, produced by the Massachusetts Institute of Technology's Technology Review magazine, is an annual conference highlighting invention and new developments in engineering and technology.  Started in 1999, the 2011 conference is planned for October 18–19 at MIT. Emtech is also organised in different regions such as in Europe, MENA, Latin America, Asia Pacific, China and India.In addition to two days of presentations, the conference highlights the winners of the annual TR35 award, recognizing the world's top 35 innovators under the age of 35. Some of the most famous winners of the award include Larry Page and Sergey Brin (creators of Google), Mark Zuckerberg (creator of Facebook), Jack Dorsey (creator of Twitter), and Konstantin Novoselov, who later won the Nobel Prize in Physics.

",https://en.wikipedia.org/wiki/Emtech,1089311203
Technology,Future technology,"Future technology-related topics include:

Emerging technologies, technologies that are perceived as capable of changing the status quo
Hypothetical technology, technology that does not exist yet, but that could exist in the future
Futures studies (also called futurology), the study of postulating possible, probable, and preferable futures and the worldviews and myths that underlie them
Technology forecasting, attempts to predict the future characteristics of useful technological machines, procedures or techniques",https://en.wikipedia.org/wiki/Future_technology,1170102550
Technology,Workplace robotics safety,"Workplace robotics safety is an aspect of occupational safety and health when robots are used in the workplace. This includes traditional industrial robots as well as emerging technologies such as drone aircraft and wearable robotic exoskeletons.  Types of accidents include collisions, crushing, and injuries from mechanical parts.  Hazard controls include physical barriers, good work practices, and proper maintenance.",https://en.wikipedia.org/wiki/Workplace_robotics_safety,1166541310
Technology,Nanotechnology,"Nanotechnology, often shortened to nanotech, is the use of matter on atomic, molecular, and supramolecular scales for industrial purposes. The earliest, widespread description of nanotechnology referred to the particular technological goal of precisely manipulating atoms and molecules for fabrication of macroscale products, also now referred to as molecular nanotechnology. A more generalized description of nanotechnology was subsequently established by the National Nanotechnology Initiative, which defined nanotechnology as the manipulation of matter with at least one dimension sized from 1 to 100 nanometers (nm). This definition reflects the fact that quantum mechanical effects are important at this quantum-realm scale, and so the definition shifted from a particular technological goal to a research category inclusive of all types of research and technologies that deal with the special properties of matter which occur below the given size threshold. It is therefore common to see the plural form ""nanotechnologies"" as well as ""nanoscale technologies"" to refer to the broad range of research and applications whose common trait is size.
Nanotechnology as defined by size is naturally broad, including fields of science as diverse as surface science, organic chemistry, molecular biology, semiconductor physics, energy storage, engineering, microfabrication, and molecular engineering.  The associated research and applications are equally diverse, ranging from extensions of conventional device physics to completely new approaches based upon molecular self-assembly, from developing new materials with dimensions on the nanoscale to direct control of matter on the atomic scale.
Scientists currently debate the future implications of nanotechnology. Nanotechnology may be able to create many new materials and devices with a vast range of applications, such as in nanomedicine, nanoelectronics, biomaterials energy production, and consumer products. On the other hand, nanotechnology raises many of the same issues as any new technology, including concerns about the toxicity and environmental impact of nanomaterials, and their potential effects on global economics, as well as speculation about various doomsday scenarios. These concerns have led to a debate among advocacy groups and governments on whether special regulation of nanotechnology is warranted.",https://en.wikipedia.org/wiki/Nanotechnology,1171489004
Technology,Transhumanist politics,"Transhumanist politics constitutes a group of political ideologies that generally express the belief in improving human individuals through science and technology. Specific topics include space migration, and cryogenic suspension. It is considered the opposing ideal to the concept of bioconservatisim, as Transhumanist politics argue for the use of all technology to enhance human individuals.",https://en.wikipedia.org/wiki/Transhumanist_politics,1176433821
Technology,Kibwe Tavares,"Kibwe Tavares () is a British filmmaker and architect. He is the co-founder of Factory Fifteen, a studio that uses animation and emerging technologies to understand and explain the built environment. His first short, Robots of Brixton, was awarded the 2011 Royal Institute of British Architects President's Medal. He is a 2020 TED Senior Fellow.",https://en.wikipedia.org/wiki/Kibwe_Tavares,1170919679
Technology,Contemporary history,"Contemporary history, in English-language historiography, is a subset of modern history that describes the historical period from approximately 1945 to the present. Contemporary history is either a subset of the late modern period, or it is one of the three major subsets of modern history, alongside the early modern period and the late modern period. In the social sciences, contemporary history is also continuous with, and related to, the rise of postmodernity. 
Contemporary history is politically dominated by the Cold War (1947–1991) between the Western Bloc, led by the United States, and the Eastern Bloc, led by the Soviet Union.  The confrontation spurred fears of a nuclear war.  An all-out ""hot"" war was avoided, but both sides intervened in the internal politics of smaller nations in their bid for global influence and via proxy wars.  The Cold War ultimately ended with the Revolutions of 1989 and the dissolution of the Soviet Union in 1991. The latter stages and aftermath of the Cold War enabled the democratization of much of Europe, Africa, and Latin America.  Decolonization was another important trend in Southeast Asia, the Middle East, and Africa as new states gained independence from European colonial empires during the period from 1945–1975.  The Middle East also saw a conflict involving the new state of Israel, the rise of petroleum politics, the continuing prominence but later decline of Arab nationalism, and the growth of Islamism. The first supranational organizations of government, such as the United Nations and European Union, emerged during the period after 1945.
Countercultures rose and the sexual revolution transformed social relations in western countries between the 1960s and 1980s, as seen in the protests of 1968. Living standards rose sharply across the developed world because of the post-war economic boom. Japan and West Germany both emerged as exceptionally strong economies. The culture of the United States spread widely, with American television and movies spreading across the world. Some Western countries began a slow process of deindustrializing in the 1970s; globalization led to the emergence of new financial and industrial centers in Asia.  The Japanese economic miracle was later followed by the Four Asian Tigers of Hong Kong, Singapore, South Korea and Taiwan.  China launched major economic reforms from 1979 onward, becoming a major exporter of consumer goods around the world.
Science made new advances after 1945: spaceflight, nuclear technology, lasers, semiconductors, molecular biology, genetics, particle physics, and the Standard Model of quantum field theory.  The first commercial computers were created, followed by the Internet, beginning the Information Age.",https://en.wikipedia.org/wiki/Contemporary_history,1176312785
Technology,Lifelong learning,"Lifelong learning is the ""ongoing, voluntary, and self-motivated"" pursuit of knowledge for either personal or professional reasons. It is important for an individual's competitiveness and employability, but also enhances social inclusion, active citizenship, and personal development.

",https://en.wikipedia.org/wiki/Lifelong_learning,1175701981
Technology,Fraunhofer Institute for Systems and Innovation Research,"The Fraunhofer Institute for Systems and Innovation Research (Fraunhofer ISI) is part of the Fraunhofer Society for the promotion of Applied Research e.V. (FhG), Europe’s largest application-oriented research organization. The institute is based in Karlsruhe. It conducts applied research and development on innovations in engineering, economics, the natural sciences and social sciences. The Fraunhofer ISI is one of the leading Institutes for innovation research in Europe.",https://en.wikipedia.org/wiki/Fraunhofer_Institute_for_Systems_and_Innovation_Research,1162956687
Technology,Baddi University of Emerging Sciences and Technology,"Baddi University of Emerging Sciences and Technology (BUEST), formerly the Institute of Engineering and Emerging Technology (IEET), commonly referred to as Baddi University, is a private university located at Baddi, Himachal Pradesh, India. It was  recognized as a university in 2009.",https://en.wikipedia.org/wiki/Baddi_University_of_Emerging_Sciences_and_Technology,1172495700
Technology,NCR College of Emerging Technologies,"NCR-CET or NCR College of Emerging Technologies is a private intermediate college located in Karachi, Pakistan providing Higher Secondary education (XI & XII). The college provides faculties of Pre Engineering, Pre-medical, Commerce and General Science , It is affiliated with Board of Intermediate Education, Karachi.",https://en.wikipedia.org/wiki/NCR_College_of_Emerging_Technologies,1082583702
Technology,Genetic engineering,"Genetic engineering, also called genetic modification or genetic manipulation, is the modification and  manipulation of an organism's genes using technology. It is a set of technologies used to change the genetic makeup of cells, including the transfer of genes within and across species boundaries to produce improved or novel organisms. New DNA is obtained by either isolating and copying the genetic material of interest using recombinant DNA methods or by artificially synthesising the DNA. A construct is usually created and used to insert this DNA into the host organism. The first recombinant DNA molecule was made by Paul Berg in 1972 by combining DNA from the monkey virus SV40 with the lambda virus. As well as inserting genes, the process can be used to remove, or ""knock out"", genes. The new DNA can be inserted randomly, or targeted to a specific part of the genome.An organism that is generated through genetic engineering is considered to be genetically modified (GM) and the resulting entity is a genetically modified organism (GMO). The first GMO was a bacterium generated by Herbert Boyer and Stanley Cohen in 1973. Rudolf Jaenisch created the first GM animal when he inserted foreign DNA into a mouse in 1974. The first company to focus on genetic engineering, Genentech, was founded in 1976 and started the production of human proteins. Genetically engineered human insulin was produced in 1978 and insulin-producing bacteria were commercialised in 1982. Genetically modified food has been sold since 1994, with the release of the Flavr Savr tomato. The Flavr Savr was engineered to have a longer shelf life, but most current GM crops are modified to increase resistance to insects and herbicides. GloFish, the first GMO designed as a pet, was sold in the United States in December 2003. In 2016 salmon modified with a growth hormone were sold.
Genetic engineering has been applied in numerous fields including research, medicine, industrial biotechnology and agriculture. In research, GMOs are used to study gene function and expression through loss of function, gain of function, tracking and expression experiments. By knocking out genes responsible for certain conditions it is possible to create animal model organisms of human diseases. As well as producing hormones, vaccines and other drugs, genetic engineering has the potential to cure genetic diseases through gene therapy. The same techniques that are used to produce drugs can also have industrial applications such as producing enzymes for laundry detergent, cheeses and other products.
The rise of commercialised genetically modified crops has provided economic benefit to farmers in many different countries, but has also been the source of most of the controversy surrounding the technology. This has been present since its early use; the first field trials were destroyed by anti-GM activists. Although there is a scientific consensus that currently available food derived from GM crops poses no greater risk to human health than conventional food, critics consider GM food safety a leading concern. Gene flow, impact on non-target organisms, control of the food supply and intellectual property rights have also been raised as potential issues. These concerns have led to the development of a regulatory framework, which started in 1975. It has led to an international treaty, the Cartagena Protocol on Biosafety, that was adopted in 2000. Individual countries have developed their own regulatory systems regarding GMOs, with the most marked differences occurring between the US and Europe.",https://en.wikipedia.org/wiki/Genetic_engineering,1176456236
Technology,Space suit,"A space suit or spacesuit is a garment worn to keep a human alive in the harsh environment of outer space, vacuum and temperature extremes. Space suits are often worn inside spacecraft as a safety precaution in case of loss of cabin pressure, and are necessary for extravehicular activity (EVA), work done outside spacecraft. Space suits have been worn for such work in Earth orbit, on the surface of the Moon, and en route back to Earth from the Moon. Modern space suits augment the basic pressure garment with a complex system of equipment and environmental systems designed to keep the wearer comfortable, and to minimize the effort required to bend the limbs, resisting a soft pressure garment's natural tendency to stiffen against the vacuum. A self-contained oxygen supply and environmental control system is frequently employed to allow complete freedom of movement, independent of the spacecraft.
Three types of space suits exist for different purposes: IVA (intravehicular activity), EVA (extravehicular activity), and IEVA (intra/extravehicular activity). IVA suits are meant to be worn inside a pressurized spacecraft, and are therefore lighter and more comfortable. IEVA suits are meant for use inside and outside the spacecraft, such as the Gemini G4C suit. They include more protection from the harsh conditions of space, such as protection from micrometeoroids and extreme temperature change. EVA suits, such as the EMU, are used outside spacecraft, for either planetary exploration or spacewalks. They must protect the wearer against all conditions of space, as well as provide mobility and functionality.Some of these requirements also apply to pressure suits worn for other specialized tasks, such as high-altitude reconnaissance flight. At altitudes above the Armstrong limit, around 19,000 m (62,000 ft), water boils at body temperature and pressurized suits are needed.
The first full-pressure suits for use at extreme altitudes were designed by individual inventors as early as the 1930s. The first space suit worn by a human in space was the Soviet SK-1 suit worn by Yuri Gagarin in 1961.",https://en.wikipedia.org/wiki/Space_suit,1175921917
